VideoID,Comentario,Fecha
RhEbWdxFmio,"Hola amiga está precioso tú vestido,👗 bueno divino diría yo, saludos amiga🙋‍♀️🙋‍♀️",2024-07-18T21:34:17Z
RhEbWdxFmio,Slaidos felcices vacaciones  siento que viajo con ustedes...bendiciones  [[[ graba un video de algunas rutinas de ejercicios ]] asi tebuscaran tmabien marcas de ropa deportiva y asi❤❤]]],2024-07-18T21:34:15Z
RhEbWdxFmio,Muchas felicidades por vuestro 5 aniversario🤗🥂. Qué preciosidad de vídeo Alex,2024-07-18T21:19:27Z
RhEbWdxFmio,"Un video como siempre maravilloso. También agradecerte, porque a través de tus videos disfruto de esos maravillosos paisajes. Muchas gracias",2024-07-18T21:19:05Z
RhEbWdxFmio,❤❤❤❤,2024-07-18T21:17:41Z
RhEbWdxFmio,"Hola Alexandra i família. Tinc 64 anys i una feina moooolt sencilla, la meva economia justeixa però m&#39;ho passo pipa mirant els teus Vlogs i descobrint la moda amb tu. No em puc comprar res, però que bonic qu&#39;es tot,w. Moltes gràcies ❤❤❤❤",2024-07-18T21:16:01Z
RhEbWdxFmio,"Como siempre encantada contigo y tu familia  guapa,estabas impresionante con el vestido el día de tu aniversario   un abrazo",2024-07-18T21:15:24Z
RhEbWdxFmio,Muy chuli‼️❤️❤️❤️❤️,2024-07-18T21:10:18Z
RhEbWdxFmio,5 años de matrimonio son las bodas de madera,2024-07-18T21:08:50Z
RhEbWdxFmio,"Por favor, no me dejes una semana sin tu vlog!! Vas a ser mi asesina, me vas a matar!! Porfi Alex, eres mi salud del jueves y mi entretenimiento!! El jueves es mi día preferido de la semana gracias a ti querida!!",2024-07-18T21:08:31Z
RhEbWdxFmio,"Precioso todo, unos videos tan bellos ... Tu regalo de aniversario es auténticamente un sueño. Felicidades por esa vida compartida!",2024-07-18T21:07:49Z
RhEbWdxFmio,Te veias hermosa con ese vestido la noche de vuestro aniversario,2024-07-18T21:02:19Z
RhEbWdxFmio,Que bueno que festejen los. Aniversarios!  Te felicito por agionarte permanentemente. Eso mantiene viva la llama del amor!!,2024-07-18T20:57:43Z
RhEbWdxFmio,"Alex, Gassan y sachito por supuesto son una familia hermosa disfruten mucho de sus vacaciones y como espectadora yo también <br>disfruto de sus videos son muy espectaculares, saludos",2024-07-18T20:55:42Z
RhEbWdxFmio,Gracias por compartir esos viajes maravillosos con nosotros❤,2024-07-18T20:53:18Z
RhEbWdxFmio,❤❤,2024-07-18T20:51:51Z
RhEbWdxFmio,"Yo super fan de Sashito!!!😂😂Me encanta tu vida,tu esposo y sobre todoooooo Sashaaaaaaa! Lovely child!!",2024-07-18T20:50:59Z
RhEbWdxFmio,que pasa con el regalo de Ghas?,2024-07-18T20:50:58Z
RhEbWdxFmio,"Te mereces estas vacaciones ,trabajas mucho",2024-07-18T20:50:48Z
RhEbWdxFmio,Te deberías embarazar otra vez😊 no dejen a Sasha solito😊,2024-07-18T20:50:41Z
RhEbWdxFmio,"Dos semanas para volver a verlos, que pasen genial familia ❤",2024-07-18T20:50:41Z
RhEbWdxFmio,Que recuerdos mas bonitos tendrá vuestro hijo,2024-07-18T20:50:00Z
RhEbWdxFmio,Q bonitos los videos de Bali Alex❤,2024-07-18T20:49:15Z
RhEbWdxFmio,❤❤❤,2024-07-18T20:48:09Z
RhEbWdxFmio,Qe guapo 3s gasan y muy bueno,2024-07-18T20:46:40Z
RhEbWdxFmio,🤎💙🤎🩵🤎💙🤎🩵🤎💙🤎🩵🤎💙🤎🩵,2024-07-18T20:46:12Z
RhEbWdxFmio,"Hola Alex, no te voy a mentir, me muero de la envidia,   😊, qué paisajes, que hoteles, un viaje inolvidable, gracias por hacerme soñar,  a Sashito un fuerte abracito,  Feliz Aniversario familia bonita. 🤗❤️🥰😇🌸",2024-07-18T20:45:41Z
RhEbWdxFmio,Feliz Aniversario!!!! Q pareja tan bonita q sois...😊,2024-07-18T20:45:30Z
RhEbWdxFmio,Mi vestidazo favorito de tu armario. Me rechifla.❤❤,2024-07-18T20:43:20Z
RhEbWdxFmio,Pero shasito como le crece tanto el pelooooooooo cortarlo qe está más lindo rapaselo mucho,2024-07-18T20:42:24Z
RhEbWdxFmio,❤❤❤... Sos únicos!!!,2024-07-18T20:42:20Z
RhEbWdxFmio,Alex tal vez la tabla donde cortaron las frutas del bowl estaba contaminada con cebolla 😅,2024-07-18T20:39:36Z
RhEbWdxFmio,"Alex, no te preocupes por no poder compartir con nosotros esos momentos en directo. Merece la pena, porque nos enseñas esos paisajes y experiencias 😊.",2024-07-18T20:39:34Z
RhEbWdxFmio,Alex por qué te masajeas tanto la mascarilla cuando la pones😢😢😢,2024-07-18T20:36:05Z
RhEbWdxFmio,"Yo y mi marido este 21 de Julio hacemos 40 de casados, y nos amamos como al principio 😍",2024-07-18T20:35:55Z
RhEbWdxFmio,5 años de casados = aniversario de madera 💞 Muchas felicidades a los dos,2024-07-18T20:31:52Z
RhEbWdxFmio,❤❤,2024-07-18T20:31:50Z
RhEbWdxFmio,"Hola Alex!! 🎊 Hace mucho que no puedo estar en un directo y tenía muchas ganas de contarte que (no sé si recuerdas a la seguidora que iba de luna de miel a Dubái en mayo, varias veces te pregunté cosas), bueno quedé embarazada allá 😬😬 y me siento muy conectada a ti, he visto mucho tus videos del embarazo, así que si te suben las vistas de esos videos soy yo jajaja 😬 miles de saludos y disfruten mucho!!",2024-07-18T20:30:35Z
RhEbWdxFmio,"Me ha encantado el vídeo! Tu reloj maravilloso, cuéntanos que le has regalado tu a Ghassan, que intriga !",2024-07-18T20:30:33Z
RhEbWdxFmio,Me encantais ❤❤❤,2024-07-18T20:29:47Z
RhEbWdxFmio,"Guay que regalazo te lo mereces, estas guapísima, me ha encantado el conjunto de Bali en tonos verdes, sencillo y perfecto y de mi color favorito, una pasada las puestas de sol, 💚💚💚",2024-07-18T20:25:49Z
RhEbWdxFmio,"Que maravilla de viaje !!<br>Es estupendo poder disfrutar de todos esos sitios , paisajes y comidas tan estupendas...<br>Yo también las he disfrutado a través de tus vlogs . Eres muy generosa compartiendo con nosotras. Tienes lo que te mereces Alex. Mil gracias y besos para los tres 😘😘🥰🥰",2024-07-18T20:25:00Z
RhEbWdxFmio,Qué bellas merecidas vacaciones Alex!!!!!!,2024-07-18T20:24:28Z
RhEbWdxFmio,Maravilloso reloj. Yo soñaba con el Tank…me pareció clásico y eterno. Me lo regaló mi pareja hace 11 años. Un sueño cumplido. Amo a Cartier,2024-07-18T20:22:47Z
RhEbWdxFmio,"Y Luego dicen qué el dinero no da la felicidad, qué se lo digan a Ella, a ver qué opina hahah",2024-07-18T20:18:34Z
RhEbWdxFmio,"ALA TIA,MENUDO REGALO🎉🎉🎉🎉FELICIDADES,ESE VESTIDO ME ENCANTÓ 💕 😍 💜",2024-07-18T20:15:03Z
RhEbWdxFmio,"Alex felicidades por el aniversario✨🫶🏻✨ pregunta, cuáles son las tiendas en las que suele comprar en Bali ? Tengo un viaje pronto ✨🫶🏻",2024-07-18T20:13:32Z
RhEbWdxFmio,"Feliz aniversario, que cumplan muchos mas. ❤😊",2024-07-18T20:13:02Z
RhEbWdxFmio,Y tu que le regalaste a Ghass?,2024-07-18T20:12:26Z
RhEbWdxFmio,No te preocupes Alex..<br>Tú también tienes que disfrutar de las vacaciones. <br>Te lo mereces..<br>Por cierto se nota que ghass..<br>Está contigo ..tiene mucha ironía. 😂😂😂..<br>Da muchos besitos. A tus chicos..😂❤❤❤,2024-07-18T20:11:23Z
RhEbWdxFmio,Picaron las frutas del bowl con el mismo cuchillo con que cortaron la cebolla para los huevos del vecino 😂 de ahí el sabor a cebolla extraño,2024-07-18T20:10:30Z
RhEbWdxFmio,Que bonitos paisajes me encanta veros🥰,2024-07-18T20:10:06Z
RhEbWdxFmio,Qué linda eres!! Disfruta mucho de tu familia!!! Te esperamos por aquí!!!♥️♥️♥️,2024-07-18T20:01:25Z
RhEbWdxFmio,Feliz aniversario guapos !! 🎉 que regalazo y que bonito es el reloj !! El vestido maravilloso y Sacha para comerselo .❤❤❤ 🎉,2024-07-18T20:01:01Z
RhEbWdxFmio,Q bonito viaje..q afortunada eres❤,2024-07-18T19:59:50Z
RhEbWdxFmio,"Gracias, es una maravilla todo lo que nos enseñas. Un descansito de grabar es necesario. Que disfrutéis mucho!🤗",2024-07-18T19:59:15Z
RhEbWdxFmio,Alex! Qué le regalaste a Ghassan por el aniversario? 🥰 Muchísimas felicidades 🥳 Espectacular el vestido que llevaste a la cena del aniversario 😍😍,2024-07-18T19:59:06Z
RhEbWdxFmio,"Feliz aniversario pareja, fabulosa vlog❤❤❤",2024-07-18T19:58:28Z
RhEbWdxFmio,Y Gas? No tuvo ningun regalo??? 🤔,2024-07-18T19:56:58Z
RhEbWdxFmio,"Alex eres un encanto..pero 20.000 SOS, 80.000 LOLsss esto no es ni medio normal.Pleaseeeee no tanta repetición que se hace algo Grrrrrr<a href=""UCkszU2WH9gy1mb0dV-11UJg/W8IfY_bwAfiPq7IPvNCA2AU""></a>",2024-07-18T19:54:57Z
RhEbWdxFmio,Hola.,2024-07-18T19:53:25Z
RhEbWdxFmio,"Hola familia<br>Si te sabe el bol de fruta a cebolla o a pimiento,es porque el cuchillo después de cortar las verduras no lo han limpiado…y han cortado la fruta 😂😂😂",2024-07-18T19:52:15Z
RhEbWdxFmio,Felicidades pareja que sean muchos más y con felicidad y mucha salud,2024-07-18T19:49:10Z
RhEbWdxFmio,Saludo Alexandra se te quiere mucho felicidades  por su aniversario  le deseo  salud y prosperidad para k los disfruten asta el último día de sus vida  k sea duradera 😇 desde RD🇩🇴,2024-07-18T19:48:27Z
RhEbWdxFmio,Gracias por todo lo que nos das Alex. Gracias por hacernos pasar buenos ratitos en momentos menos favorables❤,2024-07-18T19:48:21Z
RhEbWdxFmio,"❤❤❤❤❤❤🎉❤❤❤❤❤❤😊 love total, Alex",2024-07-18T19:44:59Z
RhEbWdxFmio,"Desperté a las 3 de la mañana sin poder dormir, entré a YouTube buscando una meditación para volver a conciliar el sueño y me encontré con el vídeo de Alexandra, que les puedo decir…me enganché…. Alexandra eres muy fuerte! Cambié una meditación por tu vídeo, tan bonito todo! gracias por compartirnos un pedacito de tu vida. God Bless You🙏🏼🙌🏼🫶🏼",2024-07-18T19:42:54Z
RhEbWdxFmio,"Brutal Alex, la mejor de las mejores ❤",2024-07-18T19:42:01Z
RhEbWdxFmio,"Acabo tu video del jueves con mucha penita,porque los espero con muchas ganas cada jueves,hace mucho que te sigo,pero desde tus luces de ropa ,siempre espectaculares,que me dan grandes ideas porque  amo la moda y soy de las que antes muerta que sencilla a mis 71 años,pero muy bien conservada y sin arrugas, a esto añade que en tus viajes  me traslado a ese lugar contigo,disfruto de la playa, la piscina,esos desayunos exquisitos,esas comidas o cenas espectaculares y que a la hora que yo veo tus videos son sobre las 9h de la noche y llevo un montón de horas ayudando,lo que hace que viendo esos platos me entra un hambre horrorosa pero no peco, bueno ya te dejo,gracias por mostrarme tu vida,viajes, ropa, comida,chuches a veces,tu rutina de cara,gimnasia y mucho amor,besitos,desde Andorra 🇦🇩  para los 3❤❤❤",2024-07-18T19:41:41Z
RhEbWdxFmio,❤❤❤❤❤❤❤,2024-07-18T19:41:22Z
RhEbWdxFmio,❤❤❤❤ lov y sos  feliz aniversario  chicos 😊,2024-07-18T19:34:23Z
RhEbWdxFmio,Silencio 🤫 chicos ha llegado mi momento favorito de la semana 🎊🪅🎉👏🏼☝🏼🙌🏼🙏🏼😜,2024-07-18T19:32:41Z
RhEbWdxFmio,"Hola desde Bogotá❤ estos videos me transportan, me relajan y divierten. Gracias Alex por documentar todo con tanto cuidado para nosotros. Ghasan es mega lolz y Sasha es la ternura total. Adoro tus looks, ojalá algún día algo se me pegue😅",2024-07-18T19:30:02Z
RhEbWdxFmio,"😍🥰🥰🥰🥰🥰 Me encanta, me encanta... Saludos desde Colombia!",2024-07-18T19:30:01Z
RhEbWdxFmio,Feliz aniversario❤,2024-07-18T19:29:08Z
RhEbWdxFmio,❤❤❤ sed felices❤,2024-07-18T19:28:00Z
RhEbWdxFmio,Gass te hablo como a mis hijos eres el pierde gafas 😂😂😂😘😘,2024-07-18T19:26:25Z
RhEbWdxFmio,Hola Alex tengo la misma grima con cosas mojadas!! No solo el pelo… 😅,2024-07-18T19:26:00Z
RhEbWdxFmio,<b>Saludos Alexandra desde 🇪🇸</b>,2024-07-18T19:21:43Z
RhEbWdxFmio,Que disfrutes de tu tiempo libre de vacaciones 😊,2024-07-18T19:21:28Z
RhEbWdxFmio,Precioso el reloj 😮😮😮👌😜❤️,2024-07-18T19:20:33Z
RhEbWdxFmio,"Un buen video, siempre con la misma elegancia y simpatía. Buen viaje. Desde Huelva",2024-07-18T19:19:58Z
RhEbWdxFmio,Felicidades por su Aniversario¡🎉Yo feliz de ver tanta bellezaaaa¡ y más que estoy en cama pues pasaré por una cirugía.Pero tus Blog me hacen i meramente feliiiiz esos lugares son increíbles los amo desde Venezuela,2024-07-18T19:19:01Z
RhEbWdxFmio,Feliz aniversario pareja❤❤❤<br>Me encanta cuando nos enseñas los outfits &quot;inspo bali&quot; diarios :) :),2024-07-18T19:18:01Z
RhEbWdxFmio,"Para todas esas personas que os critican por vuestras vacaciones, que sepan que es una mezcla de su trabajo y patrocinadores , y que si creéis que es fácil , me preguntó porque no lo hacéis ? Dicho esto, disfrutar de lo que tenéis . Yo, tengo a mi marido con hemiplejía y afasia, y yo disfruto con cuidarlo y me río de las personas envidiosas .",2024-07-18T19:12:18Z
RhEbWdxFmio,El reloj es ideal  me encanta ❤❤❤,2024-07-18T19:10:08Z
RhEbWdxFmio,Alex! Me ha encantado el blog!!!!! Disfrutar mucho de bali!!!! 😊😊😊,2024-07-18T19:07:49Z
RhEbWdxFmio,Guapísima el vestido me encanta todo precioso 😘😘,2024-07-18T19:07:23Z
RhEbWdxFmio,"Con el pelo húmedo 😃💧 y largo .me recuerdas a Mónica <a href=""http://bellucci.me/"">Bellucci.me</a> encanta como te conjuntas la ropa tienes un estilo propio  comoda y Estilosa  todas pendientes 👏🏻 Gracias por tus Vídeos y todo tu trabajo tan bién hecho ❤️🌹",2024-07-18T19:05:56Z
RhEbWdxFmio,Que risa con el momento de secretos del chef para el bowl 😂,2024-07-18T19:05:53Z
RhEbWdxFmio,Felices vacaciones ❤<br>Hay q cogerlas para retomar con energías renovadas,2024-07-18T19:03:15Z
RhEbWdxFmio,Muchas gracias por compartir ❤,2024-07-18T19:02:16Z
RhEbWdxFmio,"Ay el olor a Bali....me encanta como monta tus vídeos tu editora, así que una mención especial para ella 😊",2024-07-18T18:57:37Z
RhEbWdxFmio,"Los amo muchísimo bendiciones,alegría lo mejor d ella vida ❤️😻🌹🙌fantasía en Bali eres maravillosa, hermoso hijo, saludos Gashan 😘",2024-07-18T18:54:53Z
RhEbWdxFmio,🎉 Qué  maravilla  yo estaría todo el día en el agua  !! 🎉,2024-07-18T18:49:37Z
RhEbWdxFmio,"Alex gracias por poner tanto esfuerzo en los vídeos. Me entretienen mucho cuando tengo ansiedad 🥰 Una sugerencia: me encantaría que pusieras de vez en cuando qué hora es en los vídeos, sobre todo cuando estás de viaje por trabajo, me da curiosidad saber a qué hora acaban los eventos, a qué hora coméis... jajaja ¡Abrazos a toda la familia Youtuberil!",2024-07-18T18:46:14Z
RhEbWdxFmio,Que ternura se quedó frito ❤❤❤,2024-07-18T18:41:49Z
RhEbWdxFmio,"Felicidades or vuestro aniversario de boda 💒💒💝💝 , vestido divino y guapísima, Ghasan olé , olé , olé el regslazo de reloj , descansar y disfrutar ❤❤❤❤",2024-07-18T18:38:35Z
RhEbWdxFmio,❤❤❤,2024-07-18T18:37:27Z
RhEbWdxFmio,Aix que bonics que sou!,2024-07-18T18:37:24Z
RhEbWdxFmio,❤❤❤❤❤❤❤❤ siempre familia youtuberil nunca inyoutuberil,2024-07-18T18:37:04Z
RhEbWdxFmio,Guapísima en ese vestido!!!  🤎🩵🤎🩵🤎🩵🤎🩵🤎🩵🤎🩵🤎🩵✨✨✨✨✨,2024-07-18T18:34:25Z
RhEbWdxFmio,"Madre mía, lo he vuelto a ver y es que Ghassan ni levanta la mirada de la vergüenza wue está pasando. Ahí untando una tostada y masticando mientras habla de por qué ha comprado el supuesto reloj de Cartier. Qué bochorno. <br>Y sigo sin entender cómo no pensaste que tú ibas a quedar cutrísima sin fingir que le regalabas algo a él. ¿Es algún rollo decimonónico de frágil damisela y marido proveedor? No lo pillo.",2024-07-18T18:30:47Z
RhEbWdxFmio,"Me gustan tus videos,me encanta la moda,eres muy profesional,un saludo",2024-07-18T18:29:28Z
RhEbWdxFmio,Me encanta ❤,2024-07-18T18:28:11Z
RhEbWdxFmio,"Preeeciiiosiiiiisiiiiimoooooo !!!!! Eres maravillosa, un Hotel 😍 Amooo !!!!! Sashito precioso , Ghasan igualmente guapa, gracias por compartir no pasaaaraaaaaas !!!!! Look me gusta mucho ❤❤❤❤❤",2024-07-18T18:26:33Z
RhEbWdxFmio,"Ostras. Se ve a Ghassan incomodísimo mintiendo con el tema del reloj, se nota a la legua que le está dando vergüenza el teatrillo. A ver, Alexandra, la tienda del aeropuerto estaba cerrada cuando pasasteis por allí, las tiendas del aeropuerto de Dubai mo abren de madrugada. Si queríais hacer pasar una imitación por un reloj Cartier de verdad deberíais habéroslo montado  mejor y haberos ahorrado la trola del aeropuerto.<br>Y ya puestos, haberle comprado tú tambien algo que diera el pego, mujer. No cuela que el pobre Ghassan que es el amo de casa y cuidador del niño y no tiene ingresos te haga a ti ese regalo de aniversario y tú que eres la que llevas los lereles a casa no le regales a él ná de ná.<br>Tampoco tiene mucho sentido que te empeñes en ocultar que eres tú la que trabajas y él quien se ocupa de la casa. Estamos en 2024. No tiene nada de vergonzoso.<br>Mira que tenéis tiempo para pensar y planear bien las cosas, ¿eh? No hagáis estas chapuzas, que se van a  acabar coscando las flanas.",2024-07-18T18:23:04Z
RhEbWdxFmio,Quien te paga esta súper vida q os pegáis?😳,2024-07-18T18:15:29Z
RhEbWdxFmio,Awwww ❤ ojalá no olvides nada en el hotel 😂 maravillosas vacaciones @silviatcherassi mi colombiana favorita! Te mima mucho tu marido!  Maravilloso,2024-07-18T18:12:27Z
RhEbWdxFmio,Hola Gasan LOL 😂,2024-07-18T18:10:05Z
RhEbWdxFmio,Me encantáis los tres.Que buena energía tenéis 😜😜,2024-07-18T18:07:52Z
RhEbWdxFmio,Aquí lista ✔️ llego Alex 🎉❤ Les mando un abrazo apretao 🫠,2024-07-18T18:05:52Z
RhEbWdxFmio,Amo tus videos ❤,2024-07-18T18:05:02Z
RhEbWdxFmio,Se le extraña mucho a Alex. Pero fieles aquí para verla. Saludos familia Youtuberil. Desde México 🇲🇽 😅👋🏻👋🏻👋🏻,2024-07-18T18:03:11Z
RhEbWdxFmio,🇺🇾🥰❤🥰❤❤❤❤,2024-07-18T18:02:48Z
RhEbWdxFmio,"No es directo, no?",2024-07-18T18:02:45Z
RhEbWdxFmio,❤,2024-07-18T18:02:29Z
RhEbWdxFmio,Holaaa,2024-07-18T18:02:03Z
RhEbWdxFmio,Mí momento!!!,2024-07-18T18:01:50Z
RhEbWdxFmio,Jueves!!! Que ganas de verlo ya!❤,2024-07-18T18:01:31Z
RhEbWdxFmio,Holaaaa!,2024-07-18T18:01:08Z
RhEbWdxFmio,Holaaaaaaa,2024-07-18T18:01:01Z
qy_G1qa5CbY,"Hola Alexandra 😊<br>Quería dejarte este comentario porque estas cosas son importantes decirlas.<br>Estoy pasando por una etapa de mucha ansiedad en mi vida por motivos varios y descubrir tus vlogs me dan muchísima calma. Ahora mismo estoy haciéndome la manicura mientras veo este vlog tuyo y estoy en un estado de calma total, relajada y disfrutando como si estuviese ahí gracias a tu manera de transmitir y a tu editora.<br>Muchísimas gracias por compartir todo de un modo tan bonito.<br>No soy una persona de un nivel económico que se pueda permitir la mayoría de cosas que muestras, pero gracias a ti veo la moda, los viajes, etc., desde un prisma distinto y de un modo muy agradable que me hace disfrutar cada uno de estos viajes vuestros.<br>Un abrazo para los tres.<br>PD: Descubrir que Pepa era un frenchie y la sensibilidad que tienes cada vez que aparece un perrito en cámara, me hace sonreír. Yo he tenido dos frenchitos que cuidamos hasta el final, ahora tenemos 3 perros más y es una experiencia maravillosa.",2024-09-21T09:53:24Z
qy_G1qa5CbY,Que guay tus videos de Bali ! Volvere pronto !!! 😊<br>Yo me llevo siempre un pareo para la moto 🛵,2024-08-25T16:38:37Z
qy_G1qa5CbY,hoy visitamos un nuevo lugar 🎉🎉 esto es muy emocionante ❤,2024-08-22T18:04:52Z
qy_G1qa5CbY,"Hola! Sobre lo de hacer ejercicio cada día en ayunas y sobre cuando a una le flipa comer chuches, doritos, pizzas, pasta y todas las cosas yummies in this world... hay una reputada experta en salud femenina (Dra.Stacey Sims, hay mucho material &#39;&#39;de ella&#39;&#39; y &#39;&#39;con ella&#39;&#39; en Youtube) que habla sobre todo ello, en especial sobre cuando las hormonas empiezan a fastidiarte (léase: cuando te acercas a la menopausia, &amp; beyond). Ells sustenta (y la creo) que no hay que hacer nunca ejercicio en ayunas porque el &#39;&#39;fuel&#39;&#39; del músculo es la proteína, y no sirve la ingerida el día anterior. Hay que tomarla ni que sea mediante un batido de proteína preparada, un yogur de proteína o lo que sea, ANTES de hacer ejercicio, aunque &#39;&#39;no te entre&#39;&#39; en caso de ser por la mañana. Y lo de los azúcares chungos (gominolas, azúcar refinado de cualquier tipo, harinas blancas etc), al parecer fomenta mucho la inflamación de todos los tejidos del cuerpo (todos) y, con ella, llegan las enfermedades. Espero te sirvan estos tips, a ti y a quien lea este comentario!!! Un abrazo a tutti. me encantan tus Vlogs. No pares-sigue-sigue :-)",2024-08-10T12:15:48Z
qy_G1qa5CbY,"Hola Ale, para el cuidado del tatuaje después de la sesión de láser te recomiendo la crema reparadora Cicalfate+ de Avène. También estoy en proceso de eliminación de tatuaje y el proceso de cicatrización después de cada sesión de láser aplicando descrita crema ha sido rápido y sin ningún problema. Es una crema muy buena (recomendada por el propio centro) .  Por cierto, las compras de los vestidos son ideales :). ♥",2024-08-07T15:09:30Z
qy_G1qa5CbY,Con que cámara haces tus grabaciones para YouTube ? 😀,2024-08-01T16:57:35Z
qy_G1qa5CbY,"Que blog taaaan bonito. No lo pude ver antes y estaba deseando! Increíble los paisajes de Bali, que bello está Sashito , que maravilla todo. Sashito chocando su puñito es lo más, que tierno y divertido!",2024-07-30T13:42:54Z
qy_G1qa5CbY,Holaaaa Alejandra!! que preciosidad de lugar!!! 😘🤗❤ Un saludo.🌻,2024-07-27T22:52:35Z
qy_G1qa5CbY,"Como tu, desde mi niña tengo una personalidad premenstrual, cómo puedo decir… diabolica 😅",2024-07-26T21:57:21Z
qy_G1qa5CbY,Esta chica no me parece nada atractiva  din embargo... No sé porqué me sale en el algoritmo,2024-07-26T12:29:05Z
qy_G1qa5CbY,"Alex: yo soy Aries y también mi cara Refleja mi estado de ánimo siempre, yo también soy un libro abierto. Gracias por compartir. Un abrazo para los tres",2024-07-25T13:55:07Z
qy_G1qa5CbY,"No hay que &quot;aguantarse&quot; con el síndrome premenstrual  @alexandrapereira  , todo puede mejorar con una evaluación adecuada y terapia personalizada.",2024-07-25T11:03:42Z
qy_G1qa5CbY,"Alexxx, identificada 100x100 con el cambio brutal del síndrome premenstrual post niños, yo me transformo en un dragón incontrolable, jajajajajaj....y de hecho no me aguanto ni yo!! nada que ver con antes de los niños, te lo aseguro, que yo antes ni me enteraba casi. El resto, como siempre, vídeos increíbles, gracias por tu generosidad y por compartir tu vida con nosotros, un abrazo.",2024-07-24T15:55:56Z
qy_G1qa5CbY,"Lo del síndrome premenstrual te doy toda la razón, me pasa igual! Sientes que no te aguantas ni a ti misma, magníficas situaciones... y hay gente que no lo entiende perooo es lo que hay!!😅",2024-07-23T06:34:57Z
qy_G1qa5CbY,1500€ una noche 😮😮😮😮,2024-07-22T08:45:18Z
qy_G1qa5CbY,A mi tb me pasa lo del síndrome premenstrual después de tercer a mis hijos,2024-07-20T10:42:52Z
qy_G1qa5CbY,"¡¡Qué envidia!! Yo, no puedo ir de vacaciones , tengo que trabajar.",2024-07-20T08:55:40Z
qy_G1qa5CbY,Felices vacaciones Ale!!! Besos desde Argentina 🇦🇷,2024-07-20T00:18:54Z
qy_G1qa5CbY,"Es el jet lag lo que te produce esa falta de energia, yo lo he experimentado cada vez que viajo.",2024-07-19T18:07:54Z
qy_G1qa5CbY,"Hola Alejandra sobre el tema premenstrual si a mí tb me pasó, casi no me molestaba y luego tuve a mi primer hijo y fue así y tuve mi segundo hijo y siguió así….paciencia 😘",2024-07-19T17:57:01Z
qy_G1qa5CbY,"Totalmente de acuerdo, Bali transmite paz, gracias ,!",2024-07-19T16:54:04Z
qy_G1qa5CbY,"Qué maravilla de vacaciones ❤❤❤<br>Puede que yo sea muy maniática, pero no puedo estrenar nada sin antes haberlo lavado 😅",2024-07-19T13:16:42Z
qy_G1qa5CbY,Sasha es nomre totalmenta Ruso ya es un  demenutivo para niños de Alexander o Alexsandra com Paco de Francisco.,2024-07-19T12:19:24Z
qy_G1qa5CbY,❤,2024-07-19T12:01:56Z
qy_G1qa5CbY,"Alex, Sashito lo que necesita es estar con niños de su edad, interaccionar con ellos y no estar siempre sólo con sus padres. Tiene que sacar su energía de dentro y construirse su propia identidad",2024-07-19T10:07:55Z
qy_G1qa5CbY,"Tu vida es la que quieres disfrutar y puedes en cada momento, tranquila, son etapas y hay que disfrutarlas",2024-07-19T04:17:47Z
qy_G1qa5CbY,Me encanta todo y ver a Sasha en la piscina como un pececito es lo mas. Sera un gran nadador sin duda🥰,2024-07-18T16:53:04Z
qy_G1qa5CbY,&quot;Me convierto en Satanás &quot; jajajaja de las mejores frases que Alex ha dicho nunca 😂😂😂,2024-07-18T06:29:08Z
qy_G1qa5CbY,"Viajando con la mejor, Alexandra.❤❤❤",2024-07-17T22:52:44Z
qy_G1qa5CbY,"Alex como siempre de diez,excelente vídeo,gracias por hacerme viajar desde mu casa❤,te admiro mucho,que buenas personas sois!!😊😘😘",2024-07-17T22:10:24Z
qy_G1qa5CbY,Mi momento favorito❤,2024-07-17T21:39:46Z
qy_G1qa5CbY,Yo disfruto con sus contenidos,2024-07-17T17:13:15Z
qy_G1qa5CbY,"Que maravilla de sitio , no me extraña que lo estéis pasando tan fenomenal .. un beso desde Madrid",2024-07-17T17:10:23Z
qy_G1qa5CbY,Yo me dosifico tu video semanal para que me dure al menos 3 días y no acabarlo tan rápido… menudo vicio 😂❤ los amo!!!!!,2024-07-17T15:28:52Z
qy_G1qa5CbY,"Hola querida Alex, estoy viendo la parte en la que comentas sobre tus sintomas pre-menstruales. Hay una forma de revisar eso, completamente natural que te recomiendo que veas: se llama Naprotecnología. Detecta si hay algun problema con tus sintomas pre menstruales y te ayuda a manejarlo mucho mejor. Te mando un abrazo!! me encanta tu trabajo y tu familia🥰",2024-07-17T13:05:34Z
qy_G1qa5CbY,En mi caso los síndromes pre menstruares han empeorado pero no tengo hijos y escuché que hace parte de las repercusiones de la vacuna del COVID,2024-07-16T16:36:09Z
qy_G1qa5CbY,😘😘😘❤,2024-07-16T15:39:41Z
qy_G1qa5CbY,"genial ,0",2024-07-15T21:28:36Z
qy_G1qa5CbY,Por que en estos dos últimos vídeo tantísima publicidad? Y cada pocos minutos! Una pena pro qu el gustazo era poder ver sin tantas interrupciones de la misma cuña publicitar Iva del kerstase una y otra vez,2024-07-15T21:28:24Z
qy_G1qa5CbY,q se le ha olvidado a Ale en el min 8?,2024-07-15T20:58:31Z
qy_G1qa5CbY,"Yo adoro Bali, la tengo en mi corazon y regresare en cuanto pueda! Las personas son tan amables! Me encanta!",2024-07-15T19:39:55Z
qy_G1qa5CbY,😍😍😍😍,2024-07-15T18:00:53Z
